Sample,Het,adjusted_het,taxa,life_history,breeding_system,genome_size
SCsuper,0.00473978,1.96506E-10,Sesamum,perennial,selfing,small
SCsuper,0.00392687,1.62804E-10,Sesamum,perennial,selfing,small
SCsuper,0.00436097,1.80801E-10,Sesamum,perennial,selfing,small
SCsuper,0.00469822,1.94783E-10,Sesamum,perennial,selfing,small
SCsuper,0.00425331,1.76337E-10,Sesamum,perennial,selfing,small
SCsuper,0.00398592,1.65252E-10,Sesamum,perennial,selfing,small
SCsuper,0.0063029,2.61311E-10,Sesamum,perennial,selfing,small
genome,0.00064418,2.34328E-12,Sesamum,perennial,selfing,small
genome,0.00076898,2.79725E-12,Sesamum,perennial,selfing,small
genome,0.00148292,5.39428E-12,Sesamum,perennial,selfing,small
genome,0.00132756,4.82914E-12,Sesamum,perennial,selfing,small
genome,0.000729,2.6518E-12,Sesamum,perennial,selfing,small
genome,0.00107217,3.90013E-12,Sesamum,perennial,selfing,small
genome,0.00174676,6.35402E-12,Sesamum,perennial,selfing,small
genome,0.00057783,2.1019E-12,Sesamum,perennial,selfing,small
genome,0.00106298,3.8667E-12,Sesamum,perennial,selfing,small
genome,0.00172687,6.28167E-12,Sesamum,perennial,selfing,small
genome,0.00149375,5.43367E-12,Sesamum,perennial,selfing,small
genome,0.00151815,5.52243E-12,Sesamum,perennial,selfing,small
genome,0.00106533,3.87525E-12,Sesamum,perennial,selfing,small
genome,0.00146115,5.31509E-12,Sesamum,perennial,selfing,small
genome,0.0008531,3.10324E-12,Sesamum,perennial,selfing,small
genome,0.00122471,4.45501E-12,Sesamum,perennial,selfing,small
genome,0.00124596,4.53231E-12,Sesamum,perennial,selfing,small
genome,0.00077716,2.82699E-12,Sesamum,perennial,selfing,small
genome,0.00090591,3.29533E-12,Sesamum,perennial,selfing,small
genome,0.00075624,2.7509E-12,Sesamum,perennial,selfing,small
genome,0.00082382,2.99672E-12,Sesamum,perennial,selfing,small
genome,0.00096914,3.52534E-12,Sesamum,perennial,selfing,small
genome,0.0007993,2.90753E-12,Sesamum,perennial,selfing,small
genome,0.00065712,2.39033E-12,Sesamum,perennial,selfing,small
genome,0.00087389,3.17885E-12,Sesamum,perennial,selfing,small
genome,0.00074069,2.69432E-12,Sesamum,perennial,selfing,small
genome,0.00090024,3.27473E-12,Sesamum,perennial,selfing,small
genome,0.00061253,2.22815E-12,Sesamum,perennial,selfing,small
genome,0.00090945,3.30823E-12,Sesamum,perennial,selfing,small
genome,0.00069456,2.52655E-12,Sesamum,perennial,selfing,small
genome,0.00077427,2.81648E-12,Sesamum,perennial,selfing,small
genome,0.00205144,7.46233E-12,Sesamum,perennial,selfing,small
genome,0.00191495,6.96583E-12,Sesamum,perennial,selfing,small
genome,0.00206187,7.50027E-12,Sesamum,perennial,selfing,small
genome,0.00071412,2.5977E-12,Sesamum,perennial,selfing,small
genome,0.00052364,1.90478E-12,Sesamum,perennial,selfing,small
genome,0.00057834,2.10378E-12,Sesamum,perennial,selfing,small
genome,0.00089227,3.24572E-12,Sesamum,perennial,selfing,small
